s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 9.9621483E+001, 1.5190514E+003,-4.7036535E+002, 1.3951383E+000,-3.3136220E+002,-9.6136021E-002, 2.8678037E+002, 0.0000000E+000, 9.9868457E+002, 1.0054032E+003, 3.4279294E+001, 3.3114869E-002, 0.0000000E+000, 1.3939416E+004,-2.9997060E+000,-3.0467937E+000,-2.9738506E+000,-2.9653421E+000,-3.0617603E+000,-2.9940087E+000
 9.9903824E+001, 1.5646932E+003,-5.1877093E+002, 1.3877175E+000,-3.3483088E+002,-9.4085077E-002, 2.8483600E+002, 0.0000000E+000, 9.9968296E+002, 9.9722100E+002, 3.4279294E+001, 3.3207209E-002, 0.0000000E+000, 1.4003961E+004,-3.0010509E+000,-3.0470770E+000,-2.9740042E+000,-2.9642398E+000,-3.0625637E+000,-2.9943140E+000
 1.0025674E+002, 1.6011600E+003,-5.3036473E+002, 1.3856041E+000,-3.3783664E+002,-9.3875519E-002, 2.9242188E+002, 0.0000000E+000, 1.0177606E+003, 1.0266722E+003, 3.4279294E+001, 3.3314023E-002, 0.0000000E+000, 1.4086213E+004,-3.0041095E+000,-3.0477499E+000,-2.9741964E+000,-2.9642730E+000,-3.0633248E+000,-2.9946772E+000
 1.0053907E+002, 1.5812781E+003,-5.0553430E+002, 1.3935952E+000,-3.3931478E+002,-9.6902026E-002, 2.9825530E+002, 0.0000000E+000, 1.0382495E+003, 1.0359810E+003, 3.4279294E+001, 3.3419339E-002, 0.0000000E+000, 1.4153769E+004,-3.0067815E+000,-3.0487714E+000,-2.9741687E+000,-2.9647767E+000,-3.0633259E+000,-2.9944728E+000
 1.0082140E+002, 1.5034560E+003,-4.4816041E+002, 1.3906079E+000,-3.3953136E+002,-9.8755769E-002, 2.9082290E+002, 0.0000000E+000, 1.0122682E+003, 1.0078790E+003, 3.4279294E+001, 3.3514174E-002, 0.0000000E+000, 1.4219837E+004,-3.0087909E+000,-3.0495882E+000,-2.9740949E+000,-2.9658270E+000,-3.0630001E+000,-2.9942101E+000
 1.0110374E+002, 1.4864203E+003,-4.4226690E+002, 1.3846120E+000,-3.4004479E+002,-9.9090733E-002, 2.8481774E+002, 0.0000000E+000, 9.9265526E+002, 9.9021188E+002, 3.4279294E+001, 3.3606514E-002, 0.0000000E+000, 1.4284448E+004,-3.0096507E+000,-3.0495953E+000,-2.9741853E+000,-2.9665158E+000,-3.0631389E+000,-2.9944822E+000
 1.0145666E+002, 1.5220329E+003,-4.8189566E+002, 1.3803561E+000,-3.4146773E+002,-9.8639512E-002, 2.8080339E+002, 0.0000000E+000, 9.7701422E+002, 9.8075458E+002, 3.4279294E+001, 3.3713328E-002, 0.0000000E+000, 1.4363743E+004,-3.0096647E+000,-3.0464060E+000,-2.9742445E+000,-2.9666838E+000,-3.0643418E+000,-2.9947686E+000
 1.0173899E+002, 1.5774980E+003,-5.1265385E+002, 1.3821064E+000,-3.4429964E+002,-9.7959678E-002, 2.8667840E+002, 0.0000000E+000, 9.9694993E+002, 1.0085070E+003, 3.4279294E+001, 3.3818645E-002, 0.0000000E+000, 1.4428219E+004,-3.0108788E+000,-3.0447305E+000,-2.9742544E+000,-2.9668480E+000,-3.0662213E+000,-2.9948248E+000
 1.0202133E+002, 1.5990949E+003,-5.2213604E+002, 1.3890175E+000,-3.4785798E+002,-9.7703853E-002, 2.9163837E+002, 0.0000000E+000, 1.0227548E+003, 1.0220306E+003, 3.4279294E+001, 3.3913479E-002, 0.0000000E+000, 1.4494270E+004,-3.0137772E+000,-3.0486245E+000,-2.9744878E+000,-2.9673626E+000,-3.0689803E+000,-2.9952948E+000
 1.0230367E+002, 1.5840523E+003,-5.2353893E+002, 1.3948540E+000,-3.5077808E+002,-9.8006368E-002, 2.8588390E+002, 0.0000000E+000, 1.0032272E+003, 9.9691608E+002, 3.4279294E+001, 3.4005819E-002, 0.0000000E+000, 1.4559211E+004,-3.0156817E+000,-3.0526346E+000,-2.9748588E+000,-2.9678577E+000,-3.0716615E+000,-2.9958816E+000
 1.0265658E+002, 1.5590862E+003,-5.1362374E+002, 1.3952950E+000,-3.5200950E+002,-9.8693205E-002, 2.7865674E+002, 0.0000000E+000, 9.7191568E+002, 9.7340634E+002, 3.4279294E+001, 3.4112633E-002, 0.0000000E+000, 1.4638020E+004,-3.0144193E+000,-3.0519124E+000,-2.9750244E+000,-2.9689965E+000,-3.0731071E+000,-2.9957799E+000
 1.0293891E+002, 1.5953985E+003,-5.0530290E+002, 1.3969181E+000,-3.5323351E+002,-1.0108853E-001, 2.9490114E+002, 0.0000000E+000, 1.0297958E+003, 1.0330591E+003, 3.4279294E+001, 3.4217950E-002, 0.0000000E+000, 1.4704671E+004,-3.0123631E+000,-3.0491008E+000,-2.9747931E+000,-2.9692852E+000,-3.0725843E+000,-2.9951813E+000
 1.0322125E+002, 1.5421843E+003,-4.9016636E+002, 1.3912556E+000,-3.5559010E+002,-1.0164056E-001, 2.7985394E+002, 0.0000000E+000, 9.7590548E+002, 9.7757144E+002, 3.4279294E+001, 3.4312785E-002, 0.0000000E+000, 1.4767959E+004,-3.0104984E+000,-3.0488615E+000,-2.9741449E+000,-2.9703358E+000,-3.0702758E+000,-2.9942227E+000
 1.0350359E+002, 1.5465639E+003,-4.7841006E+002, 1.3891138E+000,-3.5864608E+002,-1.0132635E-001, 2.8456807E+002, 0.0000000E+000, 9.8962425E+002, 9.9536362E+002, 3.4279294E+001, 3.4405124E-002, 0.0000000E+000, 1.4832146E+004,-3.0087009E+000,-3.0460244E+000,-2.9735035E+000,-2.9691106E+000,-3.0681096E+000,-2.9936708E+000
 1.0385650E+002, 1.5912735E+003,-5.0937725E+002, 1.3807448E+000,-3.6337984E+002,-9.9546042E-002, 2.8954865E+002, 0.0000000E+000, 1.0176289E+003, 1.0093462E+003, 3.4279294E+001, 3.4511938E-002, 0.0000000E+000, 1.4914420E+004,-3.0055262E+000,-3.0463521E+000,-2.9730338E+000,-2.9660845E+000,-3.0673472E+000,-2.9936643E+000
 1.0413884E+002, 1.5946183E+003,-5.2847507E+002, 1.3790952E+000,-3.6843985E+002,-1.0014704E-001, 2.7971000E+002, 0.0000000E+000, 9.7765372E+002, 9.7869236E+002, 3.4279294E+001, 3.4617255E-002, 0.0000000E+000, 1.4977636E+004,-3.0010258E+000,-3.0491698E+000,-2.9727827E+000,-2.9640724E+000,-3.0677506E+000,-2.9937574E+000
 1.0442117E+002, 1.5649428E+003,-5.2513967E+002, 1.3859092E+000,-3.7109533E+002,-1.0144480E-001, 2.7023617E+002, 0.0000000E+000, 9.4185921E+002, 9.4022846E+002, 3.4279294E+001, 3.4712090E-002, 0.0000000E+000, 1.5038851E+004,-2.9967294E+000,-3.0512677E+000,-2.9726463E+000,-2.9632813E+000,-3.0690719E+000,-2.9940372E+000
 1.0470351E+002, 1.5529651E+003,-5.1074018E+002, 1.3860011E+000,-3.7122315E+002,-1.0095629E-001, 2.7054894E+002, 0.0000000E+000, 9.3871626E+002, 9.4283571E+002, 3.4279294E+001, 3.4804429E-002, 0.0000000E+000, 1.5099956E+004,-2.9965486E+000,-3.0521511E+000,-2.9726286E+000,-2.9653646E+000,-3.0710810E+000,-2.9945629E+000
 1.0505642E+002, 1.6052200E+003,-5.0670747E+002, 1.3764828E+000,-3.7017494E+002,-1.0164912E-001, 2.9147010E+002, 0.0000000E+000, 1.0074756E+003, 1.0210825E+003, 3.4279294E+001, 3.4911243E-002, 0.0000000E+000, 1.5181849E+004,-3.0023185E+000,-3.0508079E+000,-2.9727010E+000,-2.9695149E+000,-3.0737901E+000,-2.9954698E+000
 1.0533876E+002, 1.6063281E+003,-5.1076085E+002, 1.3632349E+000,-3.6928936E+002,-9.9437418E-002, 2.9198426E+002, 0.0000000E+000, 1.0184798E+003, 1.0195259E+003, 3.4279294E+001, 3.5016560E-002, 0.0000000E+000, 1.5247941E+004,-3.0057502E+000,-3.0505276E+000,-2.9726670E+000,-2.9720906E+000,-3.0747652E+000,-2.9958567E+000
 1.0562109E+002, 1.6412455E+003,-5.4267984E+002, 1.3640871E+000,-3.6989768E+002,-9.9513355E-002, 2.9122694E+002, 0.0000000E+000, 1.0178864E+003, 1.0211595E+003, 3.4279294E+001, 3.5111395E-002, 0.0000000E+000, 1.5313738E+004,-3.0045278E+000,-3.0472976E+000,-2.9723154E+000,-2.9722001E+000,-3.0739170E+000,-2.9956330E+000
 1.0590343E+002, 1.6529807E+003,-5.5240401E+002, 1.3731346E+000,-3.7234133E+002,-1.0072120E-001, 2.9138124E+002, 0.0000000E+000, 1.0205450E+003, 1.0208890E+003, 3.4279294E+001, 3.5203734E-002, 0.0000000E+000, 1.5379681E+004,-3.0006666E+000,-3.0455362E+000,-2.9717023E+000,-2.9706291E+000,-3.0714534E+000,-2.9950600E+000
 1.0625635E+002, 1.6409720E+003,-5.3285772E+002, 1.3810669E+000,-3.7626346E+002,-1.0271822E-001, 2.9282371E+002, 0.0000000E+000, 1.0234412E+003, 1.0259529E+003, 3.4279294E+001, 3.5310548E-002, 0.0000000E+000, 1.5462394E+004,-2.9967697E+000,-3.0481546E+000,-2.9709312E+000,-2.9700605E+000,-3.0679035E+000,-2.9948047E+000
 1.0653868E+002, 1.6273114E+003,-5.2743750E+002, 1.3848698E+000,-3.7952758E+002,-1.0357936E-001, 2.9073209E+002, 0.0000000E+000, 1.0164494E+003, 1.0123597E+003, 3.4279294E+001, 3.5415865E-002, 0.0000000E+000, 1.5528332E+004,-2.9956264E+000,-3.0499125E+000,-2.9705939E+000,-2.9704019E+000,-3.0665971E+000,-2.9951019E+000
 1.0680437E+002, 1.6212155E+003,-5.2402945E+002, 1.3850312E+000,-3.8217161E+002,-1.0327270E-001, 2.8767431E+002, 0.0000000E+000, 1.0056938E+003, 1.0039705E+003, 3.4279294E+001, 3.5506953E-002, 0.0000000E+000, 1.5589625E+004,-2.9959230E+000,-3.0497916E+000,-2.9705862E+000,-2.9708047E+000,-3.0671489E+000,-2.9955276E+000
 1.0710228E+002, 1.6535101E+003,-5.4747808E+002, 1.3751075E+000,-3.8526009E+002,-1.0022694E-001, 2.8845824E+002, 0.0000000E+000, 1.0069226E+003, 1.0105051E+003, 3.4279294E+001, 3.5596703E-002, 0.0000000E+000, 1.5658280E+004,-2.9989595E+000,-3.0490691E+000,-2.9708561E+000,-2.9706346E+000,-3.0694175E+000,-2.9959622E+000
 1.0745236E+002, 1.6513932E+003,-5.4618363E+002, 1.3695286E+000,-3.8752636E+002,-1.0193879E-001, 2.8979653E+002, 0.0000000E+000, 1.0073876E+003, 1.0087473E+003, 3.4279294E+001, 3.5709283E-002, 0.0000000E+000, 1.5739551E+004,-3.0036126E+000,-3.0506805E+000,-2.9711508E+000,-2.9707424E+000,-3.0711116E+000,-2.9960445E+000
 1.0770298E+002, 1.6449298E+003,-5.3672322E+002, 1.3652654E+000,-3.8795181E+002,-1.0218794E-001, 2.9265451E+002, 0.0000000E+000, 1.0193359E+003, 1.0141723E+003, 3.4279294E+001, 3.5808413E-002, 0.0000000E+000, 1.5798525E+004,-3.0032270E+000,-3.0512165E+000,-2.9713518E+000,-2.9691719E+000,-3.0704707E+000,-2.9956901E+000
 1.0803917E+002, 1.5819811E+003,-5.1687081E+002, 1.3698695E+000,-3.8757211E+002,-1.0461146E-001, 2.7549703E+002, 0.0000000E+000, 9.5854652E+002, 9.5430043E+002, 3.4279294E+001, 3.5905513E-002, 0.0000000E+000, 1.5873057E+004,-2.9992919E+000,-3.0512780E+000,-2.9716794E+000,-2.9682798E+000,-3.0675430E+000,-2.9946149E+000
 1.0832830E+002, 1.5899153E+003,-5.1494593E+002, 1.3714201E+000,-3.8824900E+002,-1.0641583E-001, 2.7533103E+002, 0.0000000E+000, 9.5319862E+002, 9.6331644E+002, 3.4279294E+001, 3.6010586E-002, 0.0000000E+000, 1.5936554E+004,-2.9973264E+000,-3.0497377E+000,-2.9722309E+000,-2.9680725E+000,-3.0653105E+000,-2.9940059E+000
 1.0862415E+002, 1.6382083E+003,-5.4971088E+002, 1.3702537E+000,-3.9087488E+002,-1.0650530E-001, 2.7986010E+002, 0.0000000E+000, 9.8019714E+002, 9.7874639E+002, 3.4279294E+001, 3.6107162E-002, 0.0000000E+000, 1.6002981E+004,-2.9974521E+000,-3.0488692E+000,-2.9729389E+000,-2.9677669E+000,-3.0645140E+000,-2.9939215E+000
 1.0892000E+002, 1.6730958E+003,-5.6920453E+002, 1.3705142E+000,-3.9507110E+002,-1.0582041E-001, 2.8336296E+002, 0.0000000E+000, 9.8980361E+002, 9.9344785E+002, 3.4279294E+001, 3.6206988E-002, 0.0000000E+000, 1.6069950E+004,-2.9976770E+000,-3.0482908E+000,-2.9737233E+000,-2.9667975E+000,-3.0648798E+000,-2.9940842E+000
 1.0925973E+002, 1.6766649E+003,-5.5444197E+002, 1.3703088E+000,-3.9964273E+002,-1.0535726E-001, 2.8987978E+002, 0.0000000E+000, 1.0091239E+003, 1.0137249E+003, 3.4279294E+001, 3.6311787E-002, 0.0000000E+000, 1.6148619E+004,-2.9976995E+000,-3.0509246E+000,-2.9741494E+000,-2.9661438E+000,-3.0662836E+000,-2.9939892E+000
 1.0951166E+002, 1.6859305E+003,-5.4888940E+002, 1.3645234E+000,-4.0236966E+002,-1.0605721E-001, 2.9489589E+002, 0.0000000E+000, 1.0256256E+003, 1.0308258E+003, 3.4279294E+001, 3.6405544E-002, 0.0000000E+000, 1.6208031E+004,-2.9979523E+000,-3.0528700E+000,-2.9742976E+000,-2.9674046E+000,-3.0667382E+000,-2.9936863E+000
 1.0980927E+002, 1.6851913E+003,-5.6159723E+002, 1.3618665E+000,-4.0275258E+002,-1.0690465E-001, 2.9028088E+002, 0.0000000E+000, 1.0105376E+003, 1.0123774E+003, 3.4279294E+001, 3.6496484E-002, 0.0000000E+000, 1.6277262E+004,-2.9980038E+000,-3.0515156E+000,-2.9745027E+000,-2.9683394E+000,-3.0659630E+000,-2.9933443E+000
 1.1012474E+002, 1.6896288E+003,-5.5596823E+002, 1.3661704E+000,-4.0240751E+002,-1.0679929E-001, 2.9478760E+002, 0.0000000E+000, 1.0247184E+003, 1.0273001E+003, 3.4279294E+001, 3.6601584E-002, 0.0000000E+000, 1.6351731E+004,-2.9987516E+000,-3.0487681E+000,-2.9749378E+000,-2.9682155E+000,-3.0649625E+000,-2.9939026E+000
 1.1045211E+002, 1.6828827E+003,-5.4134259E+002, 1.3592623E+000,-4.0381097E+002,-1.0380180E-001, 2.9661643E+002, 0.0000000E+000, 1.0314244E+003, 1.0356011E+003, 3.4279294E+001, 3.6710112E-002, 0.0000000E+000, 1.6429415E+004,-2.9993188E+000,-3.0472657E+000,-2.9750615E+000,-2.9692968E+000,-3.0639593E+000,-2.9945157E+000
 1.1071401E+002, 1.7253050E+003,-5.6842886E+002, 1.3538362E+000,-4.0713817E+002,-1.0281245E-001, 2.9956778E+002, 0.0000000E+000, 1.0468695E+003, 1.0505568E+003, 3.4279294E+001, 3.6805946E-002, 0.0000000E+000, 1.6492195E+004,-2.9972467E+000,-3.0456922E+000,-2.9747985E+000,-2.9681045E+000,-3.0632357E+000,-2.9945395E+000
 1.1104138E+002, 1.7167304E+003,-5.8459798E+002, 1.3576370E+000,-4.1153925E+002,-1.0561846E-001, 2.8991278E+002, 0.0000000E+000, 1.0210023E+003, 1.0117580E+003, 3.4279294E+001, 3.6905772E-002, 0.0000000E+000, 1.6568674E+004,-2.9932654E+000,-3.0482357E+000,-2.9745072E+000,-2.9664958E+000,-3.0626222E+000,-2.9946290E+000
 1.1130328E+002, 1.6949625E+003,-5.7565944E+002, 1.3679462E+000,-4.1500267E+002,-1.0764056E-001, 2.8490635E+002, 0.0000000E+000, 9.9793728E+002, 9.9046704E+002, 3.4279294E+001, 3.7005598E-002, 0.0000000E+000, 1.6628705E+004,-2.9926913E+000,-3.0517835E+000,-2.9744885E+000,-2.9652349E+000,-3.0626159E+000,-2.9951880E+000
 1.1163065E+002, 1.6471710E+003,-5.5415555E+002, 1.3706774E+000,-4.1530129E+002,-1.0906092E-001, 2.7587058E+002, 0.0000000E+000, 9.5243543E+002, 9.5484632E+002, 3.4279294E+001, 3.7101431E-002, 0.0000000E+000, 1.6700966E+004,-2.9952036E+000,-3.0533010E+000,-2.9743050E+000,-2.9655680E+000,-3.0625516E+000,-2.9953825E+000
 1.1195802E+002, 1.6558020E+003,-5.3266520E+002, 1.3587692E+000,-4.1332379E+002,-1.0959385E-001, 2.8595670E+002, 0.0000000E+000, 9.8523179E+002, 9.9701884E+002, 3.4279294E+001, 3.7211240E-002, 0.0000000E+000, 1.6775576E+004,-2.9986444E+000,-3.0507034E+000,-2.9744042E+000,-2.9682819E+000,-3.0638813E+000,-2.9960760E+000
 1.1221992E+002, 1.6975863E+003,-5.4534225E+002, 1.3543298E+000,-4.1289788E+002,-1.0910704E-001, 2.9654861E+002, 0.0000000E+000, 1.0310622E+003, 1.0371400E+003, 3.4279294E+001, 3.7307573E-002, 0.0000000E+000, 1.6837632E+004,-3.0008346E+000,-3.0494427E+000,-2.9746737E+000,-2.9683668E+000,-3.0659568E+000,-2.9968454E+000
 1.1254729E+002, 1.7249303E+003,-5.7037774E+002, 1.3514841E+000,-4.1448667E+002,-1.0892936E-001, 2.9703255E+002, 0.0000000E+000, 1.0373664E+003, 1.0383410E+003, 3.4279294E+001, 3.7406900E-002, 0.0000000E+000, 1.6915554E+004,-3.0021970E+000,-3.0511080E+000,-2.9748140E+000,-2.9677474E+000,-3.0682231E+000,-2.9973602E+000
 1.1281574E+002, 1.7474094E+003,-5.8392682E+002, 1.3517298E+000,-4.1682294E+002,-1.0894481E-001, 3.0096861E+002, 0.0000000E+000, 1.0557385E+003, 1.0488711E+003, 3.4279294E+001, 3.7508138E-002, 0.0000000E+000, 1.6980522E+004,-3.0024138E+000,-3.0536886E+000,-2.9747614E+000,-2.9664955E+000,-3.0693634E+000,-2.9975645E+000
 1.1310383E+002, 1.7266261E+003,-6.0607896E+002, 1.3497604E+000,-4.1784233E+002,-1.0848301E-001, 2.8359164E+002, 0.0000000E+000, 9.9270863E+002, 9.8753774E+002, 3.4279294E+001, 3.7599564E-002, 0.0000000E+000, 1.7046217E+004,-3.0012542E+000,-3.0537955E+000,-2.9742846E+000,-2.9661779E+000,-3.0689346E+000,-2.9970305E+000
 1.1346394E+002, 1.7285397E+003,-5.9639442E+002, 1.3504259E+000,-4.1758772E+002,-1.0717544E-001, 2.8507776E+002, 0.0000000E+000, 9.8998682E+002, 1.0008785E+003, 3.4279294E+001, 3.7708375E-002, 0.0000000E+000, 1.7128004E+004,-2.9975965E+000,-3.0486748E+000,-2.9735221E+000,-2.9655302E+000,-3.0675193E+000,-2.9962860E+000
 1.1375203E+002, 1.7440326E+003,-5.7757125E+002, 1.3507796E+000,-4.1823831E+002,-1.0766886E-001, 2.9943954E+002, 0.0000000E+000, 1.0411368E+003, 1.0489057E+003, 3.4279294E+001, 3.7816687E-002, 0.0000000E+000, 1.7196879E+004,-2.9944893E+000,-3.0491640E+000,-2.9729997E+000,-2.9644855E+000,-3.0668637E+000,-2.9958387E+000
 1.1405452E+002, 1.7726822E+003,-6.0811103E+002, 1.3451733E+000,-4.1901998E+002,-1.0882330E-001, 2.9955022E+002, 0.0000000E+000, 1.0471319E+003, 1.0463377E+003, 3.4279294E+001, 3.7915206E-002, 0.0000000E+000, 1.7269554E+004,-2.9916112E+000,-3.0504306E+000,-2.9724157E+000,-2.9648449E+000,-3.0657428E+000,-2.9949529E+000
 1.1437141E+002, 1.7989417E+003,-6.2009602E+002, 1.3471407E+000,-4.2001403E+002,-1.1082764E-001, 3.0229478E+002, 0.0000000E+000, 1.0596372E+003, 1.0623627E+003, 3.4279294E+001, 3.8016339E-002, 0.0000000E+000, 1.7346248E+004,-2.9885585E+000,-3.0491589E+000,-2.9719521E+000,-2.9640581E+000,-3.0641849E+000,-2.9940059E+000
 1.1460909E+002, 1.8022520E+003,-6.1638120E+002, 1.3493843E+000,-4.2196820E+002,-1.1153131E-001, 3.0457394E+002, 0.0000000E+000, 1.0678924E+003, 1.0697144E+003, 3.4279294E+001, 3.8110342E-002, 0.0000000E+000, 1.7404195E+004,-2.9871655E+000,-3.0503017E+000,-2.9719109E+000,-2.9635354E+000,-3.0633120E+000,-2.9937271E+000
 1.1492599E+002, 1.7479075E+003,-5.8299801E+002, 1.3567591E+000,-4.2467540E+002,-1.1169916E-001, 2.9964111E+002, 0.0000000E+000, 1.0424389E+003, 1.0411203E+003, 3.4279294E+001, 3.8203513E-002, 0.0000000E+000, 1.7480324E+004,-2.9883554E+000,-3.0536423E+000,-2.9720457E+000,-2.9654568E+000,-3.0629146E+000,-2.9935441E+000
 1.1522252E+002, 1.7312451E+003,-5.4573359E+002, 1.3580890E+000,-4.2818367E+002,-1.1161152E-001, 3.0485756E+002, 0.0000000E+000, 1.0553206E+003, 1.0634319E+003, 3.4279294E+001, 3.8304293E-002, 0.0000000E+000, 1.7552569E+004,-2.9923348E+000,-3.0521912E+000,-2.9724264E+000,-2.9678163E+000,-3.0642233E+000,-2.9934978E+000
 1.1556772E+002, 1.7418909E+003,-5.5848036E+002, 1.3584376E+000,-4.3273972E+002,-1.1087682E-001, 3.0245907E+002, 0.0000000E+000, 1.0580540E+003, 1.0543774E+003, 3.4279294E+001, 3.8409156E-002, 0.0000000E+000, 1.7636445E+004,-2.9970511E+000,-3.0523865E+000,-2.9732296E+000,-2.9682356E+000,-3.0677022E+000,-2.9941594E+000
 1.1584388E+002, 1.7819397E+003,-5.9536946E+002, 1.3607779E+000,-4.3723059E+002,-1.1147388E-001, 3.0121055E+002, 0.0000000E+000, 1.0523511E+003, 1.0517995E+003, 3.4279294E+001, 3.8512975E-002, 0.0000000E+000, 1.7703150E+004,-2.9987371E+000,-3.0504551E+000,-2.9738754E+000,-2.9691785E+000,-3.0705238E+000,-2.9950116E+000
 1.1612004E+002, 1.8048055E+003,-6.2463140E+002, 1.3548704E+000,-4.4102096E+002,-1.1167176E-001, 2.9604905E+002, 0.0000000E+000, 1.0336976E+003, 1.0364454E+003, 3.4279294E+001, 3.8605314E-002, 0.0000000E+000, 1.7768593E+004,-2.9974728E+000,-3.0488074E+000,-2.9740645E+000,-2.9689552E+000,-3.0715089E+000,-2.9952395E+000
 1.1646525E+002, 1.8075194E+003,-6.3239336E+002, 1.3592546E+000,-4.4537210E+002,-1.1301608E-001, 2.9493780E+002, 0.0000000E+000, 1.0339032E+003, 1.0259380E+003, 3.4279294E+001, 3.8708634E-002, 0.0000000E+000, 1.7850511E+004,-2.9920815E+000,-3.0476666E+000,-2.9735378E+000,-2.9657356E+000,-3.0699062E+000,-2.9943830E+000
 1.1674141E+002, 1.7653603E+003,-6.0049021E+002, 1.3622427E+000,-4.4997831E+002,-1.1415778E-001, 2.8796529E+002, 0.0000000E+000, 1.0016012E+003, 1.0041051E+003, 3.4279294E+001, 3.8809958E-002, 0.0000000E+000, 1.7914138E+004,-2.9880652E+000,-3.0471624E+000,-2.9729842E+000,-2.9648743E+000,-3.0678497E+000,-2.9938899E+000
 1.1701757E+002, 1.7437403E+003,-5.7525420E+002, 1.3592904E+000,-4.5461523E+002,-1.1342701E-001, 2.8775161E+002, 0.0000000E+000, 1.0019268E+003, 1.0028684E+003, 3.4279294E+001, 3.8904793E-002, 0.0000000E+000, 1.7977776E+004,-2.9872187E+000,-3.0477760E+000,-2.9726647E+000,-2.9651649E+000,-3.0667917E+000,-2.9942382E+000
 1.1736278E+002, 1.7502953E+003,-6.0928972E+002, 1.3522758E+000,-4.5829184E+002,-1.1338566E-001, 2.7694497E+002, 0.0000000E+000, 9.6975516E+002, 9.6089763E+002, 3.4279294E+001, 3.9006117E-002, 0.0000000E+000, 1.8054748E+004,-2.9900200E+000,-3.0493751E+000,-2.9724919E+000,-2.9670011E+000,-3.0672161E+000,-2.9949138E+000
 1.1763894E+002, 1.7552175E+003,-6.1682275E+002, 1.3391042E+000,-4.5810873E+002,-1.1314043E-001, 2.7265971E+002, 0.0000000E+000, 9.5094414E+002, 9.5417170E+002, 3.4279294E+001, 3.9109437E-002, 0.0000000E+000, 1.8115085E+004,-2.9945339E+000,-3.0503536E+000,-2.9726989E+000,-2.9696278E+000,-3.0692962E+000,-2.9956207E+000
 1.1791510E+002, 1.8120517E+003,-6.4801634E+002, 1.3167426E+000,-4.5704039E+002,-1.1110395E-001, 2.7913907E+002, 0.0000000E+000, 9.7069292E+002, 9.8733964E+002, 3.4279294E+001, 3.9204272E-002, 0.0000000E+000, 1.8176285E+004,-2.9993053E+000,-3.0503600E+000,-2.9732085E+000,-2.9714388E+000,-3.0721870E+000,-2.9962916E+000
 1.1826030E+002, 1.9114341E+003,-6.8420503E+002, 1.3199701E+000,-4.5802306E+002,-1.1231810E-001, 3.0471160E+002, 0.0000000E+000, 1.0658200E+003, 1.0751253E+003, 3.4279294E+001, 3.9305595E-002, 0.0000000E+000, 1.8260090E+004,-3.0021137E+000,-3.0512217E+000,-2.9740736E+000,-2.9692837E+000,-3.0759966E+000,-2.9970355E+000
 1.1853646E+002, 1.9053193E+003,-6.5799468E+002, 1.3438138E+000,-4.6074083E+002,-1.1323391E-001, 3.1474083E+002, 0.0000000E+000, 1.0990984E+003, 1.1025552E+003, 3.4279294E+001, 3.9408916E-002, 0.0000000E+000, 1.8329594E+004,-3.0023491E+000,-3.0517164E+000,-2.9743892E+000,-2.9679177E+000,-3.0771383E+000,-2.9968550E+000
 1.1881262E+002, 1.9393604E+003,-6.6122230E+002, 1.3530418E+000,-4.6403495E+002,-1.1018770E-001, 3.2565210E+002, 0.0000000E+000, 1.1340198E+003, 1.1409982E+003, 3.4279294E+001, 3.9501255E-002, 0.0000000E+000, 1.8401300E+004,-3.0023605E+000,-3.0495979E+000,-2.9741860E+000,-2.9669416E+000,-3.0758248E+000,-2.9963233E+000
 1.1915783E+002, 1.8929749E+003,-6.4789218E+002, 1.3541024E+000,-4.6784289E+002,-1.0975503E-001, 3.1477836E+002, 0.0000000E+000, 1.1048714E+003, 1.0932625E+003, 3.4279294E+001, 3.9605074E-002, 0.0000000E+000, 1.8488624E+004,-2.9995189E+000,-3.0525686E+000,-2.9734263E+000,-2.9658027E+000,-3.0721893E+000,-2.9954438E+000
 1.1943399E+002, 1.8771131E+003,-6.3373925E+002, 1.3408488E+000,-4.6781745E+002,-1.1015387E-001, 3.1606760E+002, 0.0000000E+000, 1.0927071E+003, 1.0928547E+003, 3.4279294E+001, 3.9708394E-002, 0.0000000E+000, 1.8558452E+004,-2.9934463E+000,-3.0542720E+000,-2.9728426E+000,-2.9652900E+000,-3.0698243E+000,-2.9947899E+000
 1.1971015E+002, 1.8735288E+003,-6.3571484E+002, 1.3340889E+000,-4.6279098E+002,-1.1380145E-001, 3.1565947E+002, 0.0000000E+000, 1.0941589E+003, 1.0919028E+003, 3.4279294E+001, 3.9798238E-002, 0.0000000E+000, 1.8628475E+004,-2.9872324E+000,-3.0513684E+000,-2.9724485E+000,-2.9661861E+000,-3.0683287E+000,-2.9940479E+000
